Price,Close,High,Low,Open,Volume,Return,MA20,MA50,MA200,Volatility21
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,
Date,,,,,,,,,,
2025-07-09,25476.099609375,25548.69921875,25424.349609375,25514.599609375,239100,-0.00181801902732881,25220.53271484375,24918.643984375,24091.480517578126,0.09530384029410564
2025-07-10,25355.25,25524.05078125,25340.44921875,25511.650390625,219600,-0.004743646446198069,25243.88525390625,24939.065,24091.177763671876,0.09709814482760572
2025-07-11,25149.849609375,25322.44921875,25129.0,25255.5,250000,-0.008100901810276007,25265.44775390625,24955.1280078125,24087.972265625,0.09462400787883513
2025-07-14,25082.30078125,25151.099609375,25001.94921875,25149.5,259500,-0.002685854157148504,25272.23779296875,24967.551015625,24083.688515625,0.09162796835430863
2025-07-15,25195.80078125,25245.19921875,25088.44921875,25089.5,241300,0.004525103218794291,25289.3578125,24983.8750390625,24079.965517578126,0.08748481972258661
2025-07-16,25212.05078125,25255.30078125,25121.05078125,25196.599609375,228800,0.0006449487413033861,25309.3578125,24999.828046875,24076.00501953125,0.08612794157744483
2025-07-17,25111.44921875,25238.349609375,25101.0,25230.75,243400,-0.003990217351728331,25325.2677734375,25016.581015625,24070.48201171875,0.08730031265417382
2025-07-18,24968.400390625,25144.599609375,24918.650390625,25108.55078125,317000,-0.0056965580472427835,25318.0677734375,25035.7890234375,24064.429267578125,0.08989576095589402
2025-07-21,25090.69921875,25111.400390625,24882.30078125,24999.0,305200,0.004898144302865282,25324.00771484375,25039.1090234375,24060.828515625,0.07954871607787127
2025-07-22,25060.900390625,25182.0,25035.55078125,25166.650390625,483700,-0.0011876443882732346,25324.83525390625,25048.7600390625,24057.148515625,0.07709055688289261
2025-07-23,25219.900390625,25233.5,25085.5,25139.349609375,271500,0.006344544590244583,25323.5927734375,25059.8200390625,24056.99751953125,0.07950661026737542
2025-07-24,25062.099609375,25246.25,25018.69921875,25243.30078125,338700,-0.006256994627491075,25299.24775390625,25059.8200390625,24057.23501953125,0.07752199087546446
2025-07-25,24837.0,25010.349609375,24806.349609375,25010.349609375,278100,-0.008981674037030651,25259.20771484375,25056.1640234375,24057.44126953125,0.06894384173437419
2025-07-28,24680.900390625,24889.19921875,24646.599609375,24782.44921875,262100,-0.006284962329387578,25217.4001953125,25050.873046875,24055.78001953125,0.06865109935053039
2025-07-29,24821.099609375,24847.150390625,24598.599609375,24609.650390625,284700,0.005680474234370125,25181.36513671875,25053.61703125,24054.975771484376,0.07243467326316697
2025-07-30,24855.05078125,24902.30078125,24771.94921875,24890.400390625,243900,0.001367835124523431,25151.44765625,25054.4490625,24054.258779296873,0.0726051141147168
2025-07-31,24768.349609375,24956.5,24635.0,24642.25,346300,-0.0034882717656889994,25119.60009765625,25057.6220703125,24053.27927734375,0.07261546040024541
2025-08-01,24565.349609375,24784.150390625,24535.05078125,24734.900390625,263400,-0.008195943742782208,25074.817578125,25051.8660546875,24050.466279296874,0.07645778535337884
2025-08-04,24722.75,24736.25,24554.0,24596.05078125,259300,0.006407415043054421,25037.8900390625,25046.298046875,24048.79328125,0.08037788606863047
2025-08-05,24649.55078125,24733.099609375,24590.30078125,24720.25,251800,-0.0029608040671041946,24994.242578125,25042.765078125,24047.18453125,0.0803852372455204
2025-08-06,24574.19921875,24671.400390625,24539.19921875,24641.349609375,225100,-0.003056914228121266,24949.14755859375,25039.200078125,24046.306279296874,0.07923621441949862
2025-08-07,24596.150390625,24634.19921875,24344.150390625,24464.19921875,616700,0.0008932609229541644,24911.192578125,25034.45109375,24045.01677734375,0.07977871292477225
2025-08-08,24363.30078125,24585.5,24337.5,24544.25,312600,-0.009466912735407229,24871.86513671875,25026.703125,24042.927783203126,0.08366205794567902
2025-08-11,24585.05078125,24600.849609375,24347.44921875,24371.5,241100,0.009101804471857822,24847.00263671875,25024.0721484375,24043.4925390625,0.08863428108950272
2025-08-12,24487.400390625,24702.599609375,24465.650390625,24563.349609375,237000,-0.003971941790719136,24811.5826171875,25022.97015625,24043.752041015625,0.08904143746155724
2025-08-13,24619.349609375,24664.55078125,24535.25,24586.19921875,236000,0.005388453516712133,24781.94755859375,25022.9531640625,24044.851787109375,0.08977917493351621
2025-08-14,24631.30078125,24673.650390625,24596.900390625,24607.25,270200,0.00048543816407109475,24757.94013671875,25020.561171875,24047.104287109374,0.08974211162000344
2025-08-18,24876.94921875,25022.0,24852.849609375,24938.19921875,363100,0.009973019276634965,24753.367578125,25018.039140625,24049.79328125,0.09682027469143033
2025-08-19,24980.650390625,25012.650390625,24873.94921875,24891.349609375,252300,0.004168564680625764,24747.86513671875,25015.5881640625,24052.36228515625,0.09608581358116941
2025-08-20,25050.55078125,25088.69921875,24929.69921875,24965.80078125,287100,0.0027981813736617234,24747.34765625,25014.5141796875,24055.910791015624,0.09501766050949521
2025-08-21,25132.94921875,25145.69921875,25054.900390625,25142.0,0,0.003289286459987606,24743.00009765625,25014.34515625,24060.5487890625,0.09561150798809148
